,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
103,1.88255,-14.2929,0.0123777,0.32826,-3.06627,0.0242563,0.0253724,-0.0129099,0.00891771,183.0,9
104,2.37318,-14.2957,0.0102731,0.341358,-3.04557,0.0279348,0.0249418,-0.0125654,0.0094083,183.0,9
105,2.86397,-14.2983,0.00925323,0.354473,-3.02419,0.0315426,0.0244967,-0.0122218,0.00989655,183.0,9
106,3.35422,-14.2999,0.00731114,0.366862,-3.0006,0.0365971,0.0239944,-0.0118939,0.0103801,183.0,9
107,3.84429,-14.3016,0.00509332,0.37909,-2.97689,0.0415038,0.0234728,-0.011574,0.0108576,183.0,9
108,4.33396,-14.3034,0.00233093,0.390976,-2.95296,0.0460993,0.0229119,-0.0112701,0.0113228,183.0,9
109,4.82379,-14.3058,0.00110369,0.402319,-2.92904,0.0507346,0.0223349,-0.0109631,0.0117818,183.0,9
110,5.31371,-14.3086,0.000958291,0.413281,-2.90515,0.0554008,0.0217462,-0.0106539,0.0122365,183.0,9
111,5.80387,-14.3108,0.00305758,0.421743,-2.87875,0.0588194,0.0211433,-0.0103379,0.0126919,183.0,9
112,6.29399,-14.3129,0.00538512,0.429732,-2.85175,0.0621385,0.0205346,-0.0100204,0.0131465,183.0,9
113,6.78334,-14.3155,0.00596077,0.437658,-2.82346,0.0666813,0.0198996,-0.00970102,0.0135925,183.0,9
114,7.27255,-14.3182,0.00652205,0.445876,-2.79461,0.0714382,0.0192536,-0.0093827,0.0140347,183.0,9
115,7.76151,-14.3209,0.00705688,0.45462,-2.76475,0.0765797,0.0185879,-0.00906618,0.01447,183.0,9
116,8.24989,-14.3231,0.00599957,0.46293,-2.7336,0.082147,0.017909,-0.00874687,0.0148952,183.0,9
117,8.73789,-14.325,0.00393315,0.470964,-2.70164,0.0879839,0.0172218,-0.00842581,0.0153138,183.0,9
118,9.2258,-14.3263,0.0027655,0.478098,-2.66881,0.0934632,0.0165337,-0.0081041,0.0157194,183.0,9
119,9.71366,-14.3276,0.00177732,0.484959,-2.63568,0.0989488,0.0158479,-0.00778215,0.0161235,183.0,9
120,10.2013,-14.3292,0.00109326,0.490856,-2.60137,0.10484,0.01518,-0.00745877,0.0165329,183.0,9
121,10.6888,-14.3313,0.000594773,0.496656,-2.56632,0.110782,0.0145225,-0.00713343,0.0169416,183.0,9
122,11.1761,-14.3342,0.000405344,0.502297,-2.53004,0.116803,0.013882,-0.00680486,0.0173494,183.0,9
123,11.663,-14.3372,-0.000272148,0.507824,-2.49295,0.123366,0.0132655,-0.00648262,0.0177464,183.0,9
