,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
24,-37.326,12.3919,-0.047315,0,0,0,-2.59517e-17,-2.06694e-17,2.22694e-18,0.0,0
25,-36.8183,12.3867,-0.0439337,0,0,0,-2.62064e-17,-1.98967e-17,2.01523e-18,0.0,0
26,-36.3109,12.3812,-0.0403972,0,0,0,-2.56432e-17,-1.93121e-17,1.68391e-18,0.0,0
27,-35.8036,12.3756,-0.0368103,0,0,0,-2.48058e-17,-1.87902e-17,1.31241e-18,0.0,0
28,-35.2979,12.3697,-0.0369033,0,0,0,-2.44089e-17,-1.85124e-17,8.84193e-19,0.0,0
29,-34.792,12.3638,-0.0361414,0,0,0,-2.38332e-17,-1.81667e-17,3.87694e-19,0.0,0
30,-34.2857,12.3579,-0.0327838,0,0,0,-2.27151e-17,-1.76154e-17,-3.14852e-19,0.0,0
31,-33.7793,12.3521,-0.0288641,0,0,0,-2.17352e-17,-1.70591e-17,-9.82078e-19,0.0,0
32,-33.273,12.3463,-0.0243813,0,0,0,-2.08945e-17,-1.64978e-17,-1.61374e-18,0.0,0
33,-32.7672,12.3407,-0.020749,0,0,0,-1.98479e-17,-1.6171e-17,-2.10955e-18,0.0,0
34,-32.2617,12.3352,-0.0174033,0,0,0,-1.87318e-17,-1.59227e-17,-2.55964e-18,0.0,0
35,-31.758,12.3298,-0.0187913,0,0,0,-1.76207e-17,-1.54145e-17,-3.30708e-18,0.0,0
36,-31.2544,12.3245,-0.0199194,0,0,0,-1.65421e-17,-1.50258e-17,-4.03222e-18,0.0,0
37,-30.7508,12.3194,-0.0202284,0,0,0,-1.55627e-17,-1.50021e-17,-4.68751e-18,0.0,0
38,-30.2473,12.3143,-0.0199921,0,0,0,-1.45873e-17,-1.49574e-17,-5.07817e-18,0.0,0
39,-29.7437,12.3092,-0.0192068,0,0,0,-1.36164e-17,-1.48916e-17,-5.2017e-18,0.0,0
40,-29.2406,12.3041,-0.0185668,0,0,0,-1.3028e-17,-1.47131e-17,-5.19675e-18,0.0,0
41,-28.7375,12.299,-0.0179756,0,0,0,-1.25689e-17,-1.44964e-17,-5.14845e-18,0.0,0
42,-28.2344,12.2933,-0.0158345,0,0,0,-1.24324e-17,-1.50673e-17,-4.86639e-18,0.0,0
43,-27.7314,12.2877,-0.0137754,0,0,0,-1.2212e-17,-1.56357e-17,-4.59368e-18,0.0,0
44,-27.2288,12.2822,-0.0119845,0,0,0,-1.17328e-17,-1.61898e-17,-4.35165e-18,0.0,0
45,-26.7265,12.2767,-0.0104699,0,0,0,-1.14289e-17,-1.67941e-17,-3.97583e-18,0.0,0
46,-26.2245,12.2713,-0.00923613,0,0,0,-1.13023e-17,-1.74496e-17,-3.46448e-18,0.0,0
47,-25.7228,12.2659,-0.00808223,0,0,0,-1.12184e-17,-1.78831e-17,-2.84859e-18,0.0,0
48,-25.2212,12.2604,-0.00695603,0,0,0,-1.1149e-17,-1.82417e-17,-2.19715e-18,0.0,0
49,-24.7205,12.2543,-0.00748662,0,0,0,-1.15588e-17,-1.85301e-17,-1.68133e-18,0.0,0
50,-24.2198,12.2483,-0.00743941,0,0,0,-1.18896e-17,-1.89563e-17,-1.1255e-18,0.0,0
51,-23.7188,12.2427,-0.00560605,0,0,0,-1.19727e-17,-1.98049e-17,-4.45788e-19,0.0,0
52,-23.2179,12.2372,-0.00327614,0,0,0,-1.21553e-17,-2.0401e-17,1.54729e-19,0.0,0
53,-22.717,12.232,-0.000442392,0,0,0,-1.2439e-17,-2.07406e-17,6.74871e-19,0.0,0
54,-22.2166,12.2265,0.00183152,0,0,0,-1.27197e-17,-2.10543e-17,1.04819e-18,0.0,0
55,-21.7163,12.2209,0.00391566,0,0,0,-1.29991e-17,-2.13592e-17,1.37142e-18,0.0,0
56,-21.2166,12.2152,0.00556011,0,0,0,-1.38978e-17,-2.15834e-17,1.72694e-18,0.0,0
57,-20.717,12.2095,0.00708882,0,0,0,-1.46809e-17,-2.18917e-17,2.00337e-18,0.0,0
58,-20.2178,12.204,0.00826519,0,0,0,-1.51012e-17,-2.24593e-17,2.03622e-18,0.0,0
59,-19.7193,12.1987,0.00798704,0,0,0,-1.54276e-17,-2.29767e-17,1.90628e-18,0.0,0
60,-19.2213,12.1935,0.00622558,0,0,0,-1.56588e-17,-2.34428e-17,1.61036e-18,0.0,0
61,-18.7233,12.1883,0.00585346,0,0,0,-1.6153e-17,-2.36898e-17,1.43808e-18,0.0,0
62,-18.2252,12.1832,0.00595626,0,0,0,-1.67374e-17,-2.38619e-17,1.30816e-18,0.0,0
63,-17.7275,12.1778,0.00619273,0,0,0,-1.70681e-17,-2.41172e-17,9.02703e-19,0.0,0
64,-17.2298,12.1724,0.00679366,0,0,0,-1.72928e-17,-2.43871e-17,4.8622e-19,0.0,0
65,-16.732,12.1668,0.0085219,0,0,0,-1.71939e-17,-2.47008e-17,4.04635e-20,0.0,0
66,-16.2345,12.1611,0.01008,0,0,0,-1.7142e-17,-2.50175e-17,-5.44633e-19,0.0,0
67,-15.7373,12.1553,0.0114635,0,0,0,-1.71386e-17,-2.53374e-17,-1.27223e-18,0.0,0
68,-15.2403,12.1498,0.0129996,0,0,0,-1.69218e-17,-2.51584e-17,-1.66243e-18,0.0,0
69,-14.7433,12.1443,0.0145872,0,0,0,-1.66316e-17,-2.48078e-17,-1.93673e-18,0.0,0
70,-14.2467,12.1391,0.0165365,0,0,0,-1.69128e-17,-2.46433e-17,-2.30714e-18,0.0,0
71,-13.7502,12.1338,0.0182413,0,0,0,-1.70606e-17,-2.45741e-17,-2.64968e-18,0.0,0
72,-13.2543,12.1282,0.0191829,0,0,0,-1.67836e-17,-2.47978e-17,-2.90421e-18,0.0,0
73,-12.7588,12.1226,0.0193046,0,0,0,-1.67915e-17,-2.49996e-17,-3.00584e-18,0.0,0
74,-12.2637,12.1168,0.0185858,0,0,0,-1.70917e-17,-2.5179e-17,-2.95067e-18,0.0,0
75,-11.7686,12.1111,0.0190095,0,0,0,-1.7109e-17,-2.50238e-17,-2.76034e-18,0.0,0
76,-11.2734,12.1055,0.0198266,0,0,0,-1.70286e-17,-2.47531e-17,-2.52333e-18,0.0,0
77,-10.7789,12.1003,0.019875,0,0,0,-1.72064e-17,-2.42299e-17,-2.37545e-18,0.0,0
78,-10.2845,12.0951,0.0198885,0,0,0,-1.745e-17,-2.3571e-17,-2.16835e-18,0.0,0
79,-9.79035,12.0897,0.0198072,0,0,0,-1.78925e-17,-2.24944e-17,-1.77534e-18,0.0,0
80,-9.29652,12.0843,0.0193839,0,0,0,-1.8194e-17,-2.16106e-17,-1.47524e-18,0.0,0
81,-8.80299,12.0786,0.0186081,0,0,0,-1.83503e-17,-2.09253e-17,-1.27073e-18,0.0,0
82,-8.30975,12.073,0.0177675,0,0,0,-1.88018e-17,-2.05318e-17,-1.10803e-18,0.0,0
83,-7.81662,12.0673,0.016904,0,0,0,-1.93559e-17,-2.02397e-17,-9.59787e-19,0.0,0
84,-7.32378,12.0621,0.0163744,0,0,0,-1.90784e-17,-1.95247e-17,-6.37215e-19,0.0,0
85,-6.83096,12.0569,0.0161003,0,0,0,-1.90094e-17,-1.87691e-17,-3.55523e-19,0.0,0
86,-6.33822,12.0516,0.0166153,0,0,0,-1.96122e-17,-1.78962e-17,-2.0593e-19,0.0,0
87,-5.84578,12.0463,0.016725,0,0,0,-1.99361e-17,-1.74976e-17,1.62416e-20,0.0,0
88,-5.35364,12.041,0.0164155,0,0,0,-1.99722e-17,-1.75883e-17,3.13327e-19,0.0,0
89,-4.86193,12.0354,0.0155729,0,0,0,-1.99451e-17,-1.73967e-17,6.54428e-19,0.0,0
90,-4.37036,12.0298,0.0145428,0,0,0,-1.98965e-17,-1.71071e-17,1.01083e-18,0.0,0
91,-3.87921,12.0239,0.0133457,0,0,0,-2.08746e-17,-1.71598e-17,9.87289e-19,0.0,0
92,-3.38799,12.0182,0.0128356,0,0,0,-2.15071e-17,-1.72299e-17,1.06006e-18,0.0,0
93,-2.89648,12.0129,0.0144886,0,0,0,-2.10253e-17,-1.73449e-17,1.4454e-18,0.0,0
94,-2.40514,12.0077,0.016224,0,0,0,-2.07341e-17,-1.73676e-17,1.65826e-18,0.0,0
95,-1.91397,12.0023,0.0180448,0,0,0,-2.06404e-17,-1.72946e-17,1.69255e-18,0.0,0
96,-1.42313,11.9969,0.0197339,0,0,0,-2.0498e-17,-1.73482e-17,2.02654e-18,0.0,0
97,-0.932395,11.9915,0.0213778,0,0,0,-2.03389e-17,-1.7446e-17,2.4652e-18,0.0,0
98,-0.442362,11.9855,0.0217474,0,0,0,-2.02884e-17,-1.69788e-17,2.51006e-18,0.0,0
99,0.047538,11.9796,0.0219624,0,0,0,-2.00365e-17,-1.659e-17,2.52078e-18,0.0,0
100,0.537033,11.974,0.0217262,0,0,0,-1.91457e-17,-1.64649e-17,2.43509e-18,0.0,0
101,1.02628,11.9684,0.0211981,0,0,0,-1.84931e-17,-1.64517e-17,2.51877e-18,0.0,0
102,1.51525,11.963,0.0203669,0,0,0,-1.80878e-17,-1.65545e-17,2.77838e-18,0.0,0
103,2.00404,11.9581,0.0198494,0,0,0,-1.80971e-17,-1.6521e-17,2.94288e-18,0.0,0
104,2.49276,11.9533,0.0194413,0,0,0,-1.82515e-17,-1.64396e-17,3.07397e-18,0.0,0
105,2.98075,11.9478,0.0176456,0,0,0,-1.76403e-17,-1.58294e-17,3.37287e-18,0.0,0
106,3.46886,11.9423,0.0166294,0,0,0,-1.70854e-17,-1.52209e-17,3.66047e-18,0.0,0
107,3.95729,11.937,0.0181277,0,0,0,-1.6735e-17,-1.46354e-17,3.90702e-18,0.0,0
108,4.4456,11.9315,0.0198681,0,0,0,-1.62163e-17,-1.40797e-17,4.04601e-18,0.0,0
109,4.93377,11.9256,0.0218587,0,0,0,-1.55224e-17,-1.3555e-17,4.07287e-18,0.0,0
110,5.42148,11.9199,0.0230723,0,0,0,-1.56184e-17,-1.29906e-17,3.9228e-18,0.0,0
111,5.90903,11.9142,0.0240122,0,0,0,-1.59924e-17,-1.24122e-17,3.7104e-18,0.0,0
112,6.39586,11.9093,0.0235077,0,0,0,-1.56647e-17,-1.22398e-17,3.49258e-18,0.0,0
113,6.88254,11.9044,0.0227342,0,0,0,-1.54392e-17,-1.20777e-17,3.24964e-18,0.0,0
114,7.36875,11.8997,0.021151,0,0,0,-1.55644e-17,-1.1935e-17,2.92676e-18,0.0,0
115,7.85506,11.8944,0.0208067,0,0,0,-1.57853e-17,-1.2067e-17,2.56492e-18,0.0,0
116,8.34149,11.8883,0.0217583,0,0,0,-1.61062e-17,-1.24859e-17,2.16243e-18,0.0,0
117,8.82742,11.8817,0.0217092,0,0,0,-1.58604e-17,-1.31427e-17,1.94687e-18,0.0,0
118,9.31315,11.8749,0.0213059,0,0,0,-1.54142e-17,-1.38837e-17,1.79738e-18,0.0,0
119,9.79844,11.869,0.0205272,0,0,0,-1.59477e-17,-1.49123e-17,1.50897e-18,0.0,0
120,10.2836,11.8634,0.0193542,0,0,0,-1.64527e-17,-1.60591e-17,1.19346e-18,0.0,0
121,10.7681,11.8588,0.0169292,0,0,0,-1.68294e-17,-1.75734e-17,7.9652e-19,0.0,0
122,11.2527,11.8539,0.0152105,0,0,0,-1.71156e-17,-1.85598e-17,4.13464e-19,0.0,0
123,11.7372,11.8487,0.0142312,0,0,0,-1.7307e-17,-1.89929e-17,4.49747e-20,0.0,0
124,12.2216,11.8435,0.0137534,0,0,0,-1.69515e-17,-1.93787e-17,-1.33321e-19,0.0,0
125,12.7059,11.8382,0.0134526,0,0,0,-1.64017e-17,-1.97474e-17,-2.44086e-19,0.0,0
126,13.1896,11.833,0.0119808,0,0,0,-1.61942e-17,-2.00137e-17,-2.15208e-19,0.0,0
127,13.6732,11.8277,0.0104275,0,0,0,-1.58305e-17,-2.02107e-17,-2.35213e-19,0.0,0
128,14.1564,11.8224,0.00865809,0,0,0,-1.49526e-17,-2.01897e-17,-4.17973e-19,0.0,0
129,14.6397,11.817,0.0077446,0,0,0,-1.39402e-17,-1.998e-17,-5.7651e-19,0.0,0
130,15.123,11.8116,0.00773213,0,0,0,-1.27862e-17,-1.95719e-17,-7.0954e-19,0.0,0
131,15.6064,11.8067,0.00918497,0,0,0,-1.24196e-17,-1.93094e-17,-9.35809e-19,0.0,0
132,16.0897,11.802,0.0111617,0,0,0,-1.23335e-17,-1.90987e-17,-1.1953e-18,0.0,0
133,16.5732,11.7976,0.0151361,0,0,0,-1.11894e-17,-1.75252e-17,-1.22284e-18,0.0,0
134,17.0565,11.7931,0.0187993,0,0,0,-1.02794e-17,-1.59964e-17,-1.26203e-18,0.0,0
135,17.5393,11.7882,0.0213656,0,0,0,-1.01707e-17,-1.46709e-17,-1.34876e-18,0.0,0
136,18.0213,11.7831,0.0214663,0,0,0,-9.87573e-18,-1.33632e-17,-1.3604e-18,0.0,0
137,18.5026,11.7778,0.018964,0,0,0,-9.38429e-18,-1.20744e-17,-1.29288e-18,0.0,0
138,18.9836,11.772,0.0161687,0,0,0,-9.19289e-18,-1.10087e-17,-1.1881e-18,0.0,0
139,19.4645,11.766,0.0132662,0,0,0,-9.10895e-18,-1.0023e-17,-1.06999e-18,0.0,0
140,19.9447,11.7599,0.00914383,0,0,0,-9.37909e-18,-9.07759e-18,-1.25863e-18,0.0,0
141,20.425,11.7538,0.00576083,0,0,0,-9.77629e-18,-8.26987e-18,-1.41238e-18,0.0,0
142,20.9056,11.7479,0.00482998,0,0,0,-1.05692e-17,-7.90564e-18,-1.43919e-18,0.0,0
143,21.386,11.7423,0.00360987,0,0,0,-1.1144e-17,-7.68933e-18,-1.44106e-18,0.0,0
144,21.8661,11.737,0.00208434,0,0,0,-1.1488e-17,-7.62965e-18,-1.4165e-18,0.0,0
145,22.3461,11.7323,0.00143054,0,0,0,-1.23711e-17,-7.95921e-18,-1.4606e-18,0.0,0
146,22.8262,11.7277,0.00108962,0,0,0,-1.34483e-17,-8.42887e-18,-1.52945e-18,0.0,0
147,23.3061,11.723,0.00227867,0,0,0,-1.40746e-17,-8.76559e-18,-1.4677e-18,0.0,0
148,23.786,11.7181,0.00310322,0,0,0,-1.48337e-17,-9.27185e-18,-1.38054e-18,0.0,0
149,24.2652,11.7125,0.00267054,0,0,0,-1.60458e-17,-1.03352e-17,-1.21705e-18,0.0,0
150,24.7443,11.7069,0.00182715,0,0,0,-1.73321e-17,-1.14186e-17,-1.1085e-18,0.0,0
151,25.223,11.7013,0.000547766,0,0,0,-1.86972e-17,-1.25232e-17,-1.0583e-18,0.0,0
152,25.7018,11.6959,0.000737911,0,0,0,-1.97024e-17,-1.3575e-17,-1.2924e-18,0.0,0
153,26.1806,11.6906,0.00145761,0,0,0,-2.05783e-17,-1.46077e-17,-1.62912e-18,0.0,0
154,26.6589,11.6855,0.00117221,0,0,0,-2.17037e-17,-1.53319e-17,-1.52118e-18,0.0,0
155,27.137,11.6803,0.000869119,0,0,0,-2.27376e-17,-1.60362e-17,-1.41989e-18,0.0,0
156,27.6149,11.6748,0.00055702,0,0,0,-2.3459e-17,-1.66912e-17,-1.36325e-18,0.0,0
157,28.0925,11.6693,-0.00064507,0,0,0,-2.38223e-17,-1.72777e-17,-1.39927e-18,0.0,0
158,28.5697,11.6638,-0.00279564,0,0,0,-2.38039e-17,-1.77911e-17,-1.53403e-18,0.0,0
159,29.0461,11.6587,-0.0076165,0,0,0,-2.40735e-17,-1.79912e-17,-1.7691e-18,0.0,0
160,29.5222,11.6538,-0.0134047,0,0,0,-2.44476e-17,-1.80777e-17,-2.04049e-18,0.0,0
161,29.9983,11.649,-0.0178015,0,0,0,-2.36752e-17,-1.82668e-17,-2.08821e-18,0.0,0
162,30.4745,11.644,-0.021278,0,0,0,-2.29172e-17,-1.84001e-17,-2.12937e-18,0.0,0
163,30.951,11.6384,-0.0218124,0,0,0,-2.22682e-17,-1.83449e-17,-2.16105e-18,0.0,0
164,31.4274,11.6326,-0.021764,0,0,0,-2.14635e-17,-1.81976e-17,-2.29697e-18,0.0,0
165,31.9038,11.6264,-0.0210931,0,0,0,-2.04923e-17,-1.79518e-17,-2.54437e-18,0.0,0
166,32.38,11.6221,-0.0198539,0,0,0,-1.93544e-17,-1.77934e-17,-2.60587e-18,0.0,0
167,32.8562,11.6185,-0.018406,0,0,0,-1.8156e-17,-1.76667e-17,-2.59972e-18,0.0,0
168,33.3314,11.6144,-0.0201282,0,0,0,-1.67286e-17,-1.72928e-17,-2.33079e-18,0.0,0
169,33.8067,11.6099,-0.0212248,0,0,0,-1.54061e-17,-1.69843e-17,-2.11966e-18,0.0,0
170,34.2821,11.6044,-0.0200954,0,0,0,-1.44434e-17,-1.69051e-17,-2.11387e-18,0.0,0
171,34.757,11.5987,-0.0205522,0,0,0,-1.32351e-17,-1.66437e-17,-1.83941e-18,0.0,0
172,35.2315,11.5927,-0.022715,0,0,0,-1.17636e-17,-1.61871e-17,-1.27692e-18,0.0,0
173,35.7061,11.5861,-0.0226529,0,0,0,-1.09698e-17,-1.63415e-17,-7.76628e-19,0.0,0
174,36.1807,11.5792,-0.0217773,0,0,0,-1.04236e-17,-1.67193e-17,-2.99019e-19,0.0,0
175,36.6551,11.572,-0.0206361,0,0,0,-9.18162e-18,-1.66838e-17,-5.65833e-20,0.0,0
176,37.1294,11.5648,-0.0197276,0,0,0,-8.11317e-18,-1.65016e-17,2.52213e-19,0.0,0
177,37.6032,11.5576,-0.0196129,0,0,0,-7.66165e-18,-1.58586e-17,7.94531e-19,0.0,0
178,38.0766,11.5516,-0.0207584,0,0,0,-7.43172e-18,-1.55781e-17,1.34056e-18,0.0,0
179,38.5497,11.5472,-0.0232592,0,0,0,-7.44039e-18,-1.56873e-17,1.89056e-18,0.0,0
180,39.0219,11.5416,-0.0288219,0,0,0,-7.04449e-18,-1.60016e-17,2.13971e-18,0.0,0
181,39.4939,11.5356,-0.0355092,0,0,0,-6.50036e-18,-1.63912e-17,2.27849e-18,0.0,0
182,39.9659,11.5287,-0.0404877,0,0,0,-6.66608e-18,-1.69966e-17,2.74061e-18,0.0,0
183,40.4378,11.522,-0.0451627,0,0,0,-7.01259e-18,-1.758e-17,3.1784e-18,0.0,0
184,40.9096,11.5165,-0.0489399,0,0,0,-7.91549e-18,-1.80765e-17,3.51489e-18,0.0,0
185,41.3812,11.5124,-0.0535525,0,0,0,-8.63403e-18,-1.86556e-17,3.91062e-18,0.0,0
186,41.8524,11.5098,-0.0590718,0,0,0,-9.1536e-18,-1.93239e-17,4.37024e-18,0.0,0
187,42.3239,11.5074,-0.061689,0,0,0,-9.68258e-18,-2.0187e-17,4.63806e-18,0.0,0
188,42.7955,11.505,-0.063237,0,0,0,-1.02151e-17,-2.1122e-17,4.83537e-18,0.0,0
189,43.2673,11.4999,-0.0611359,0,0,0,-1.08883e-17,-2.203e-17,5.06191e-18,0.0,0
190,43.739,11.4943,-0.0593321,0,0,0,-1.15966e-17,-2.29731e-17,5.33388e-18,0.0,0
191,44.2103,11.4874,-0.0587534,0,0,0,-1.24125e-17,-2.40348e-17,5.75561e-18,0.0,0
192,44.6815,11.4805,-0.0572353,0,0,0,-1.34227e-17,-2.52519e-17,6.12868e-18,0.0,0
193,45.1527,11.4738,-0.0547085,0,0,0,-1.46428e-17,-2.66372e-17,6.44907e-18,0.0,0
194,45.6233,11.468,-0.0547064,0,0,0,-1.61867e-17,-2.83479e-17,6.77618e-18,0.0,0
195,46.0936,11.4626,-0.0556409,0,0,0,-1.78501e-17,-3.01793e-17,7.10587e-18,0.0,0
196,46.5627,11.4612,-0.0622608,0,0,0,-1.9934e-17,-3.23777e-17,7.54266e-18,0.0,0
197,47.0321,11.4597,-0.0667892,0,0,0,-2.21537e-17,-3.4595e-17,8.06761e-18,0.0,0
198,47.5024,11.4578,-0.0638888,0,0,0,-2.48e-17,-3.6849e-17,8.88023e-18,0.0,0
199,47.9725,11.4549,-0.0612506,0,0,0,-2.77391e-17,-3.96476e-17,9.78306e-18,0.0,0
0,-49.5713,12.5244,-0.0957713,0.220504,-0.121757,0.184951,-3.0172e-05,-0.000373702,-0.000400474,38.0,0
1,-49.059,12.5184,-0.096109,0.220507,-0.127279,0.18581,-8.94641e-05,-0.000379149,-0.000454811,38.0,0
2,-48.5477,12.5123,-0.0980864,0.220333,-0.132857,0.186054,-0.000148779,-0.000377036,-0.000518225,38.0,0
3,-48.0358,12.5065,-0.0979643,0.220075,-0.138531,0.18601,-0.00020619,-0.000370675,-0.000584603,38.0,0
4,-47.5234,12.5011,-0.0957555,0.219734,-0.144299,0.18568,-0.000261712,-0.00036009,-0.000653925,38.0,0
5,-47.0107,12.4958,-0.0916794,0.219472,-0.150001,0.185862,-0.000316548,-0.000345037,-0.000725255,38.0,0
6,-46.4978,12.4906,-0.0869865,0.219236,-0.155681,0.186216,-0.000371158,-0.000328498,-0.000797248,38.0,0
7,-45.9853,12.4852,-0.0818077,0.219298,-0.161175,0.187858,-0.000423236,-0.000308518,-0.00087225,38.0,0
8,-45.4733,12.4797,-0.0779962,0.21923,-0.166803,0.189401,-0.00047522,-0.000287828,-0.000948095,38.0,0
9,-44.9631,12.4743,-0.0782491,0.218777,-0.17283,0.190651,-0.000526914,-0.000265029,-0.00102647,38.0,0
10,-44.4532,12.4689,-0.0789472,0.218246,-0.178955,0.191665,-0.000581752,-0.000240602,-0.00110593,38.0,0
11,-43.9436,12.4636,-0.080088,0.217636,-0.185179,0.192442,-0.000639724,-0.000214552,-0.00118648,38.0,0
12,-43.4342,12.4582,-0.0805285,0.21707,-0.191656,0.192929,-0.000703174,-0.000187403,-0.00126675,38.0,0
13,-42.9247,12.4529,-0.0807341,0.216518,-0.198218,0.193319,-0.000768448,-0.000159885,-0.00134693,38.0,0
14,-42.4142,12.447,-0.0765383,0.216126,-0.204771,0.193646,-0.000834338,-0.00012811,-0.00143194,38.0,0
15,-41.9038,12.441,-0.0722978,0.215671,-0.211347,0.194006,-0.000900749,-9.48992e-05,-0.00151716,38.0,0
16,-41.3937,12.4352,-0.0679142,0.215024,-0.217991,0.194466,-0.000968712,-5.7388e-05,-0.00160296,38.0,0
17,-40.884,12.4296,-0.0640757,0.214396,-0.224587,0.195163,-0.00104108,-1.69158e-05,-0.00168848,38.0,0
18,-40.3746,12.4242,-0.0607808,0.213787,-0.231134,0.196097,-0.00111786,2.65168e-05,-0.00177373,38.0,0
19,-39.8658,12.4189,-0.0581459,0.213216,-0.237698,0.197313,-0.00120178,7.2664e-05,-0.00185996,38.0,0
20,-39.3572,12.4135,-0.0557287,0.212659,-0.244268,0.198623,-0.00128809,0.000119718,-0.00194651,38.0,0
21,-38.8493,12.4081,-0.0542439,0.212225,-0.251021,0.199698,-0.00137981,0.000169497,-0.00203265,38.0,0
22,-38.3415,12.4027,-0.0525425,0.211703,-0.257866,0.200604,-0.00147247,0.000219968,-0.00211769,38.0,0
23,-37.8337,12.3973,-0.0501839,0.210913,-0.264985,0.201006,-0.00156794,0.000272511,-0.00219945,38.0,0
24,-37.326,12.3919,-0.047315,0.20994,-0.272247,0.201284,-0.00166563,0.000327411,-0.00227812,38.0,0
25,-36.8183,12.3867,-0.0439337,0.208783,-0.279652,0.201436,-0.00176554,0.000384676,-0.00235368,38.0,0
26,-36.3109,12.3812,-0.0403972,0.207512,-0.287115,0.20175,-0.00186794,0.000443822,-0.00242776,38.0,0
27,-35.8036,12.3756,-0.0368103,0.206203,-0.294597,0.202118,-0.00197117,0.000503599,-0.00250135,38.0,0
28,-35.2979,12.3697,-0.0369033,0.204983,-0.302222,0.20283,-0.00207543,0.000563619,-0.00257515,38.0,0
29,-34.792,12.3638,-0.0361414,0.203678,-0.309835,0.203201,-0.00218001,0.000623514,-0.00264854,38.0,0
30,-34.2857,12.3579,-0.0327838,0.202116,-0.317411,0.20254,-0.00228557,0.000683025,-0.00272069,38.0,0
31,-33.7793,12.3521,-0.0288641,0.200496,-0.324964,0.202136,-0.00239316,0.000743211,-0.00279022,38.0,0
32,-33.273,12.3463,-0.0243813,0.198819,-0.332494,0.201991,-0.0025028,0.000804074,-0.00285712,38.0,0
33,-32.7672,12.3407,-0.020749,0.197343,-0.340128,0.203225,-0.00261588,0.000865812,-0.00291949,38.0,0
34,-32.2617,12.3352,-0.0174033,0.195935,-0.347798,0.204923,-0.00273013,0.000927846,-0.00298033,38.0,0
35,-31.758,12.3298,-0.0187913,0.194584,-0.355634,0.207124,-0.00284394,0.000989402,-0.00303837,38.0,0
36,-31.2544,12.3245,-0.0199194,0.193189,-0.363479,0.209132,-0.00295684,0.00105048,-0.00309612,38.0,0
37,-30.7508,12.3194,-0.0202284,0.191664,-0.371352,0.210548,-0.003067,0.00111011,-0.00315304,38.0,0
