,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
20,-39.5072,-4.14091,-0.0159701,0,0,0,-1.44714e-17,-1.85655e-17,1.71348e-18,0.0,5
21,-39.0013,-4.13647,-0.0148121,0,0,0,-1.32187e-17,-1.84691e-17,1.37517e-18,0.0,5
22,-38.4958,-4.13284,-0.0140871,0,0,0,-1.2408e-17,-1.8441e-17,8.74047e-19,0.0,5
23,-37.9905,-4.12967,-0.0136077,0,0,0,-1.18442e-17,-1.84517e-17,2.81744e-19,0.0,5
24,-37.4853,-4.12753,-0.0121739,0,0,0,-1.12802e-17,-1.83765e-17,-1.26167e-19,0.0,5
25,-36.9802,-4.12554,-0.010548,0,0,0,-1.07251e-17,-1.82455e-17,-4.87283e-19,0.0,5
26,-36.4752,-4.12351,-0.00851265,0,0,0,-1.02363e-17,-1.77944e-17,-6.88084e-19,0.0,5
27,-35.9707,-4.12111,-0.00716963,0,0,0,-9.77217e-18,-1.73743e-17,-8.11355e-19,0.0,5
28,-35.4668,-4.11807,-0.00703719,0,0,0,-9.35144e-18,-1.70066e-17,-7.98799e-19,0.0,5
29,-34.9635,-4.11544,-0.00816654,0,0,0,-8.9824e-18,-1.67851e-17,-9.05748e-19,0.0,5
30,-34.4607,-4.11309,-0.0101313,0,0,0,-8.64657e-18,-1.66592e-17,-1.09055e-18,0.0,5
31,-33.9576,-4.11074,-0.0100317,0,0,0,-8.5355e-18,-1.64933e-17,-1.24636e-18,0.0,5
32,-33.4542,-4.10829,-0.00901876,0,0,0,-8.48615e-18,-1.62707e-17,-1.394e-18,0.0,5
33,-32.9494,-4.10475,-0.0022491,0,0,0,-8.65666e-18,-1.55482e-17,-1.50539e-18,0.0,5
34,-32.4449,-4.10131,0.00427329,0,0,0,-8.94963e-18,-1.48981e-17,-1.54625e-18,0.0,5
35,-31.9407,-4.09806,0.0103072,0,0,0,-9.49189e-18,-1.43952e-17,-1.44315e-18,0.0,5
36,-31.4376,-4.09493,0.0140888,0,0,0,-9.77743e-18,-1.39089e-17,-1.47436e-18,0.0,5
37,-30.9351,-4.09188,0.0161713,0,0,0,-9.86929e-18,-1.3434e-17,-1.60628e-18,0.0,5
38,-30.4335,-4.08911,0.0164887,0,0,0,-1.03207e-17,-1.3446e-17,-1.69286e-18,0.0,5
39,-29.9322,-4.08641,0.016435,0,0,0,-1.08408e-17,-1.35515e-17,-1.7659e-18,0.0,5
40,-29.4311,-4.08386,0.0165672,0,0,0,-1.1118e-17,-1.33327e-17,-1.78912e-18,0.0,5
41,-28.9301,-4.08139,0.0169928,0,0,0,-1.14413e-17,-1.31086e-17,-1.84298e-18,0.0,5
42,-28.4292,-4.07908,0.0180744,0,0,0,-1.18722e-17,-1.28748e-17,-1.97126e-18,0.0,5
43,-27.9283,-4.07675,0.019782,0,0,0,-1.21841e-17,-1.27402e-17,-1.9665e-18,0.0,5
44,-27.4275,-4.0744,0.0220252,0,0,0,-1.23934e-17,-1.26912e-17,-1.84668e-18,0.0,5
45,-26.9271,-4.07192,0.0236897,0,0,0,-1.25123e-17,-1.26723e-17,-1.99655e-18,0.0,5
46,-26.4269,-4.0694,0.0251667,0,0,0,-1.26197e-17,-1.26654e-17,-2.21893e-18,0.0,5
47,-25.9273,-4.06657,0.0257866,0,0,0,-1.33954e-17,-1.28235e-17,-2.21939e-18,0.0,5
48,-25.4279,-4.06381,0.0260448,0,0,0,-1.40153e-17,-1.29357e-17,-2.19554e-18,0.0,5
49,-24.9292,-4.06129,0.0252798,0,0,0,-1.41854e-17,-1.29154e-17,-2.1028e-18,0.0,5
50,-24.4303,-4.0587,0.0256891,0,0,0,-1.4401e-17,-1.28962e-17,-2.05002e-18,0.0,5
51,-23.9313,-4.05607,0.0272499,0,0,0,-1.46616e-17,-1.28783e-17,-2.03655e-18,0.0,5
52,-23.4322,-4.05317,0.0297018,0,0,0,-1.48929e-17,-1.30265e-17,-2.01521e-18,0.0,5
53,-22.9332,-4.05018,0.0324709,0,0,0,-1.51146e-17,-1.3232e-17,-1.99155e-18,0.0,5
54,-22.435,-4.04731,0.0338854,0,0,0,-1.58441e-17,-1.35553e-17,-2.0952e-18,0.0,5
55,-21.9369,-4.04459,0.0353972,0,0,0,-1.64062e-17,-1.38078e-17,-2.09103e-18,0.0,5
56,-21.439,-4.04237,0.0372908,0,0,0,-1.63643e-17,-1.38056e-17,-1.70836e-18,0.0,5
57,-20.9413,-4.03993,0.0390671,0,0,0,-1.66497e-17,-1.38442e-17,-1.40005e-18,0.0,5
58,-20.4438,-4.03727,0.0407165,0,0,0,-1.73073e-17,-1.39289e-17,-1.17703e-18,0.0,5
59,-19.9469,-4.03431,0.041547,0,0,0,-1.77339e-17,-1.42408e-17,-8.84933e-19,0.0,5
60,-19.4501,-4.03123,0.042041,0,0,0,-1.80649e-17,-1.46464e-17,-5.65012e-19,0.0,5
61,-18.9542,-4.02836,0.0410052,0,0,0,-1.83468e-17,-1.48284e-17,-2.62934e-19,0.0,5
62,-18.4585,-4.0256,0.039804,0,0,0,-1.87338e-17,-1.50747e-17,8.35827e-20,0.0,5
63,-17.9631,-4.02328,0.0382047,0,0,0,-1.95836e-17,-1.56477e-17,6.24075e-19,0.0,5
64,-17.4677,-4.02099,0.0376088,0,0,0,-2.02219e-17,-1.59542e-17,1.05396e-18,0.0,5
65,-16.9721,-4.01878,0.0383195,0,0,0,-2.0584e-17,-1.59085e-17,1.33861e-18,0.0,5
66,-16.4765,-4.01673,0.0398734,0,0,0,-2.09595e-17,-1.61284e-17,1.64116e-18,0.0,5
67,-15.981,-4.01475,0.0418318,0,0,0,-2.13397e-17,-1.64766e-17,1.95216e-18,0.0,5
68,-15.4861,-4.01221,0.0425822,0,0,0,-2.1504e-17,-1.68981e-17,2.21565e-18,0.0,5
69,-14.9914,-4.00963,0.0429744,0,0,0,-2.16117e-17,-1.72582e-17,2.48617e-18,0.0,5
70,-14.4975,-4.00712,0.0420739,0,0,0,-2.15322e-17,-1.72541e-17,2.81774e-18,0.0,5
71,-14.0037,-4.0045,0.041098,0,0,0,-2.16024e-17,-1.74048e-17,3.24101e-18,0.0,5
72,-13.5101,-4.00169,0.0400099,0,0,0,-2.18999e-17,-1.77915e-17,3.80294e-18,0.0,5
73,-13.0165,-3.9992,0.0399494,0,0,0,-2.18881e-17,-1.78579e-17,4.10375e-18,0.0,5
74,-12.523,-3.99689,0.0404706,0,0,0,-2.17005e-17,-1.77415e-17,4.25678e-18,0.0,5
75,-12.0299,-3.99472,0.0402803,0,0,0,-2.13685e-17,-1.78823e-17,4.68011e-18,0.0,5
76,-11.537,-3.99256,0.0400585,0,0,0,-2.10214e-17,-1.8034e-17,5.08995e-18,0.0,5
77,-11.0442,-3.99027,0.0402842,0,0,0,-2.06946e-17,-1.80143e-17,5.12879e-18,0.0,5
78,-10.5517,-3.98799,0.0403972,0,0,0,-2.04999e-17,-1.78326e-17,5.2103e-18,0.0,5
79,-10.0594,-3.98572,0.0403136,0,0,0,-2.05355e-17,-1.73655e-17,5.36701e-18,0.0,5
80,-9.56682,-3.98299,0.0421865,0,0,0,-1.99034e-17,-1.70681e-17,5.50399e-18,0.0,5
81,-9.07405,-3.97995,0.0453507,0,0,0,-1.88332e-17,-1.68817e-17,5.62791e-18,0.0,5
82,-8.58178,-3.97702,0.0479038,0,0,0,-1.84597e-17,-1.65581e-17,5.25926e-18,0.0,5
83,-8.08967,-3.97413,0.0502234,0,0,0,-1.81721e-17,-1.62146e-17,4.8297e-18,0.0,5
84,-7.59828,-3.97148,0.0511846,0,0,0,-1.74238e-17,-1.59119e-17,4.71131e-18,0.0,5
85,-7.10727,-3.96891,0.0512242,0,0,0,-1.68028e-17,-1.56354e-17,4.62118e-18,0.0,5
86,-6.61701,-3.96651,0.0493644,0,0,0,-1.64398e-17,-1.54119e-17,4.58896e-18,0.0,5
87,-6.12675,-3.96413,0.0483465,0,0,0,-1.5947e-17,-1.52783e-17,4.39904e-18,0.0,5
88,-5.63648,-3.96176,0.0479733,0,0,0,-1.5356e-17,-1.5213e-17,4.08913e-18,0.0,5
89,-5.14614,-3.95931,0.0490379,0,0,0,-1.46099e-17,-1.48027e-17,3.74706e-18,0.0,5
90,-4.65581,-3.95684,0.0504141,0,0,0,-1.38598e-17,-1.43282e-17,3.41668e-18,0.0,5
91,-4.16592,-3.9545,0.0515188,0,0,0,-1.36667e-17,-1.41465e-17,3.43057e-18,0.0,5
92,-3.67622,-3.95216,0.0523574,0,0,0,-1.35277e-17,-1.39995e-17,3.28924e-18,0.0,5
93,-3.18694,-3.94984,0.0525786,0,0,0,-1.3521e-17,-1.3934e-17,2.77235e-18,0.0,5
94,-2.6979,-3.94754,0.052629,0,0,0,-1.34704e-17,-1.36943e-17,2.38892e-18,0.0,5
95,-2.20908,-3.94527,0.0525246,0,0,0,-1.33809e-17,-1.33024e-17,2.12216e-18,0.0,5
96,-1.72098,-3.94293,0.0507831,0,0,0,-1.33755e-17,-1.32661e-17,1.76608e-18,0.0,5
97,-1.23307,-3.94056,0.0485693,0,0,0,-1.33854e-17,-1.33307e-17,1.38737e-18,0.0,5
98,-0.745358,-3.93808,0.0470523,0,0,0,-1.29251e-17,-1.32796e-17,1.20091e-18,0.0,5
99,-0.257814,-3.93566,0.0452481,0,0,0,-1.26078e-17,-1.32769e-17,1.06026e-18,0.0,5
100,0.229248,-3.93338,0.0426317,0,0,0,-1.27071e-17,-1.34137e-17,1.05195e-18,0.0,5
101,0.716355,-3.93129,0.040908,0,0,0,-1.31005e-17,-1.33753e-17,9.35102e-19,0.0,5
102,1.20349,-3.92941,0.0400881,0,0,0,-1.37889e-17,-1.31605e-17,7.0911e-19,0.0,5
103,1.69052,-3.92751,0.0399081,0,0,0,-1.39747e-17,-1.3036e-17,8.10906e-19,0.0,5
104,2.17751,-3.92563,0.0399681,0,0,0,-1.39831e-17,-1.29431e-17,1.02759e-18,0.0,5
105,2.66337,-3.92298,0.0369042,0,0,0,-1.33034e-17,-1.307e-17,1.04261e-18,0.0,5
106,3.14936,-3.92033,0.0347223,0,0,0,-1.28891e-17,-1.3157e-17,1.1035e-18,0.0,5
107,3.63588,-3.9178,0.0358596,0,0,0,-1.34403e-17,-1.30892e-17,1.33781e-18,0.0,5
108,4.12221,-3.91502,0.0369153,0,0,0,-1.35472e-17,-1.30807e-17,1.56727e-18,0.0,5
109,4.60832,-3.91198,0.0378773,0,0,0,-1.31415e-17,-1.31399e-17,1.79152e-18,0.0,5
110,5.09404,-3.90963,0.0383439,0,0,0,-1.24173e-17,-1.29952e-17,1.89116e-18,0.0,5
111,5.57958,-3.90758,0.0385923,0,0,0,-1.1562e-17,-1.27651e-17,1.93914e-18,0.0,5
112,6.06444,-3.90522,0.0373821,0,0,0,-1.0865e-17,-1.28552e-17,1.74501e-18,0.0,5
113,6.5492,-3.90282,0.0361486,0,0,0,-1.02374e-17,-1.29468e-17,1.58735e-18,0.0,5
114,7.03375,-3.90027,0.035262,0,0,0,-9.86386e-18,-1.29634e-17,1.64635e-18,0.0,5
115,7.51824,-3.89768,0.0347883,0,0,0,-9.45822e-18,-1.30658e-17,1.67405e-18,0.0,5
116,8.00266,-3.89504,0.0349017,0,0,0,-9.00888e-18,-1.32819e-17,1.65999e-18,0.0,5
117,8.48665,-3.89256,0.0342588,0,0,0,-8.67663e-18,-1.34701e-17,1.45805e-18,0.0,5
118,8.97044,-3.89018,0.033264,0,0,0,-8.40343e-18,-1.36449e-17,1.16434e-18,0.0,5
119,9.45395,-3.88776,0.0324855,0,0,0,-7.94922e-18,-1.36041e-17,1.08064e-18,0.0,5
120,9.93738,-3.8854,0.0317273,0,0,0,-7.54176e-18,-1.36178e-17,9.6212e-19,0.0,5
121,10.4205,-3.88334,0.0308902,0,0,0,-7.48188e-18,-1.40471e-17,5.35658e-19,0.0,5
122,10.9035,-3.88135,0.030299,0,0,0,-7.59082e-18,-1.42348e-17,1.53302e-19,0.0,5
123,11.3864,-3.87942,0.0300866,0,0,0,-7.95818e-18,-1.40517e-17,-1.61175e-19,0.0,5
124,11.8689,-3.87757,0.0294764,0,0,0,-8.6072e-18,-1.40512e-17,-4.83675e-19,0.0,5
125,12.3513,-3.87576,0.0286396,0,0,0,-9.41789e-18,-1.4155e-17,-8.10112e-19,0.0,5
126,12.8329,-3.8739,0.0261384,0,0,0,-9.90871e-18,-1.42237e-17,-1.18789e-18,0.0,5
127,13.3145,-3.87198,0.0236676,0,0,0,-1.03075e-17,-1.42992e-17,-1.51341e-18,0.0,5
128,13.7962,-3.86963,0.0230389,0,0,0,-1.03584e-17,-1.44665e-17,-1.3938e-18,0.0,5
129,14.2778,-3.86727,0.0225819,0,0,0,-1.03817e-17,-1.44596e-17,-1.27196e-18,0.0,5
130,14.7593,-3.86487,0.0224085,0,0,0,-1.03585e-17,-1.41435e-17,-1.14595e-18,0.0,5
131,15.2407,-3.86227,0.0228626,0,0,0,-1.07136e-17,-1.37928e-17,-9.06755e-19,0.0,5
132,15.722,-3.85952,0.0237217,0,0,0,-1.13188e-17,-1.34191e-17,-5.92368e-19,0.0,5
133,16.2025,-3.85742,0.0222611,0,0,0,-1.07556e-17,-1.28077e-17,-1.67389e-19,0.0,5
134,16.6828,-3.85542,0.0204168,0,0,0,-1.00373e-17,-1.21591e-17,2.98331e-19,0.0,5
135,17.1629,-3.85302,0.0191501,0,0,0,-1.00072e-17,-1.16055e-17,9.80868e-19,0.0,5
136,17.6429,-3.85066,0.0179224,0,0,0,-1.00575e-17,-1.1115e-17,1.57383e-18,0.0,5
137,18.1227,-3.84837,0.0167604,0,0,0,-1.02751e-17,-1.0757e-17,1.97983e-18,0.0,5
138,18.6023,-3.84601,0.0154804,0,0,0,-1.00312e-17,-1.02703e-17,2.51819e-18,0.0,5
139,19.0817,-3.8436,0.0141,0,0,0,-9.43468e-18,-9.68318e-18,3.15822e-18,0.0,5
140,19.5608,-3.84135,0.012824,0,0,0,-8.77122e-18,-9.20441e-18,3.49908e-18,0.0,5
141,20.0399,-3.83912,0.0115187,0,0,0,-8.10304e-18,-8.76528e-18,3.75783e-18,0.0,5
142,20.5184,-3.83678,0.00922291,0,0,0,-7.69226e-18,-8.59607e-18,3.80782e-18,0.0,5
143,20.9968,-3.8344,0.00723516,0,0,0,-7.23983e-18,-8.36481e-18,3.82578e-18,0.0,5
144,21.4752,-3.83197,0.0060123,0,0,0,-6.68528e-18,-7.98132e-18,3.76534e-18,0.0,5
145,21.9537,-3.82946,0.00605534,0,0,0,-6.34147e-18,-7.65038e-18,3.6464e-18,0.0,5
146,22.4322,-3.8269,0.00721816,0,0,0,-6.18282e-18,-7.36628e-18,3.47574e-18,0.0,5
147,22.9102,-3.82468,0.00731448,0,0,0,-6.28289e-18,-7.153e-18,3.30087e-18,0.0,5
148,23.3881,-3.82258,0.00707029,0,0,0,-6.45573e-18,-6.97264e-18,3.12232e-18,0.0,5
149,23.8651,-3.82053,0.00466446,0,0,0,-6.41594e-18,-7.58554e-18,2.75887e-18,0.0,5
150,24.3422,-3.81837,0.00276137,0,0,0,-6.4354e-18,-8.0217e-18,2.43451e-18,0.0,5
151,24.8194,-3.81591,0.00230805,0,0,0,-6.63201e-18,-7.93743e-18,2.2229e-18,0.0,5
152,25.2966,-3.81349,0.00340694,0,0,0,-7.25343e-18,-8.01022e-18,1.96049e-18,0.0,5
153,25.774,-3.81112,0.00608553,0,0,0,-8.30594e-18,-8.24164e-18,1.64712e-18,0.0,5
154,26.2512,-3.80857,0.00878881,0,0,0,-9.26049e-18,-8.2609e-18,1.45046e-18,0.0,5
155,26.7282,-3.80596,0.0115048,0,0,0,-1.01819e-17,-8.20699e-18,1.29541e-18,0.0,5
156,27.2046,-3.80379,0.0125218,0,0,0,-1.10819e-17,-8.44968e-18,1.18198e-18,0.0,5
157,27.6809,-3.80178,0.0134265,0,0,0,-1.1912e-17,-8.68625e-18,1.11022e-18,0.0,5
158,28.1568,-3.80027,0.0140133,0,0,0,-1.24977e-17,-8.87381e-18,1.18238e-18,0.0,5
159,28.6322,-3.79887,0.0130196,0,0,0,-1.31799e-17,-9.01399e-18,1.1614e-18,0.0,5
160,29.1071,-3.79762,0.0101738,0,0,0,-1.39744e-17,-9.0989e-18,1.0312e-18,0.0,5
161,29.5815,-3.79585,0.00589126,0,0,0,-1.43329e-17,-9.14651e-18,9.94817e-19,0.0,5
162,30.0556,-3.79386,0.000999442,0,0,0,-1.45084e-17,-9.17868e-18,9.97782e-19,0.0,5
163,30.5298,-3.7914,-0.00245711,0,0,0,-1.4792e-17,-9.46372e-18,1.20775e-18,0.0,5
164,31.004,-3.78882,-0.00508689,0,0,0,-1.51902e-17,-9.77197e-18,1.36589e-18,0.0,5
165,31.4786,-3.78564,-0.0043323,0,0,0,-1.60604e-17,-1.01123e-17,1.23918e-18,0.0,5
166,31.9532,-3.78249,-0.00246549,0,0,0,-1.6661e-17,-1.04593e-17,1.13067e-18,0.0,5
167,32.4279,-3.77938,0.000892484,0,0,0,-1.68997e-17,-1.08142e-17,1.04666e-18,0.0,5
168,32.9019,-3.77699,0.00128936,0,0,0,-1.66406e-17,-1.10926e-17,8.90502e-19,0.0,5
169,33.3754,-3.77497,0.000197626,0,0,0,-1.61335e-17,-1.1333e-17,6.98744e-19,0.0,5
170,33.8482,-3.7733,-0.00282518,0,0,0,-1.58035e-17,-1.16441e-17,4.47654e-19,0.0,5
171,34.321,-3.7716,-0.00595706,0,0,0,-1.54359e-17,-1.19459e-17,1.69749e-19,0.0,5
172,34.7936,-3.76953,-0.00854721,0,0,0,-1.47561e-17,-1.21561e-17,-2.28832e-19,0.0,5
173,35.2661,-3.76744,-0.0103997,0,0,0,-1.40933e-17,-1.23067e-17,-5.55676e-19,0.0,5
174,35.7387,-3.76534,-0.0111327,0,0,0,-1.34558e-17,-1.23642e-17,-7.70713e-19,0.0,5
175,36.2108,-3.76378,-0.0133778,0,0,0,-1.29394e-17,-1.22972e-17,-9.43708e-19,0.0,5
176,36.6826,-3.76254,-0.0165208,0,0,0,-1.24933e-17,-1.2158e-17,-1.0921e-18,0.0,5
177,37.1544,-3.76112,-0.0177445,0,0,0,-1.18754e-17,-1.22681e-17,-1.37071e-18,0.0,5
178,37.6263,-3.75958,-0.0186025,0,0,0,-1.12167e-17,-1.23913e-17,-1.63117e-18,0.0,5
179,38.0979,-3.75745,-0.018733,0,0,0,-1.04345e-17,-1.23429e-17,-1.61521e-18,0.0,5
180,38.5693,-3.75488,-0.0197918,0,0,0,-9.93472e-18,-1.23653e-17,-1.69369e-18,0.0,5
181,39.0402,-3.75153,-0.0225301,0,0,0,-9.94212e-18,-1.25157e-17,-1.94431e-18,0.0,5
182,39.5109,-3.74863,-0.0254106,0,0,0,-9.90335e-18,-1.26225e-17,-1.98197e-18,0.0,5
183,39.9814,-3.746,-0.0283756,0,0,0,-9.83431e-18,-1.27007e-17,-1.87622e-18,0.0,5
184,40.4518,-3.74404,-0.0305814,0,0,0,-9.86197e-18,-1.25732e-17,-1.81381e-18,0.0,5
185,40.9221,-3.74217,-0.0323575,0,0,0,-9.92526e-18,-1.24023e-17,-1.75982e-18,0.0,5
186,41.3927,-3.73991,-0.0310928,0,0,0,-1.01764e-17,-1.2197e-17,-1.7093e-18,0.0,5
187,41.8631,-3.73764,-0.0299367,0,0,0,-1.02491e-17,-1.21398e-17,-1.66421e-18,0.0,5
188,42.3333,-3.73538,-0.0290656,0,0,0,-9.94422e-18,-1.23955e-17,-1.63133e-18,0.0,5
189,42.8029,-3.7337,-0.0299524,0,0,0,-9.66685e-18,-1.24462e-17,-1.64131e-18,0.0,5
190,43.2722,-3.73246,-0.0321884,0,0,0,-9.41146e-18,-1.23378e-17,-1.68533e-18,0.0,5
191,43.7416,-3.73105,-0.0325268,0,0,0,-9.01918e-18,-1.24578e-17,-1.72478e-18,0.0,5
192,44.2109,-3.72962,-0.0323923,0,0,0,-8.60446e-18,-1.26449e-17,-1.76628e-18,0.0,5
193,44.6799,-3.72826,-0.0322864,0,0,0,-8.41624e-18,-1.30971e-17,-1.85622e-18,0.0,5
194,45.1487,-3.72668,-0.0327777,0,0,0,-8.14192e-18,-1.35734e-17,-1.96293e-18,0.0,5
195,45.6171,-3.72453,-0.03472,0,0,0,-7.65408e-18,-1.41123e-17,-2.10882e-18,0.0,5
196,46.0851,-3.72214,-0.0379948,0,0,0,-6.89732e-18,-1.46428e-17,-2.30767e-18,0.0,5
197,46.5527,-3.71954,-0.0424733,0,0,0,-5.89995e-18,-1.51651e-17,-2.55436e-18,0.0,5
198,47.0203,-3.71611,-0.0456646,0,0,0,-4.3158e-18,-1.59595e-17,-3.02343e-18,0.0,5
199,47.4879,-3.71243,-0.0484545,0,0,0,-2.55486e-18,-1.68423e-17,-3.55896e-18,0.0,5
0,-49.6803,-4.19689,-0.0532419,0.0710521,-0.104652,0.203911,0.00115279,-0.00193965,0.000193489,38.0,5
1,-49.17,-4.19362,-0.0531,0.0719634,-0.109024,0.205726,0.00125396,-0.0021107,-2.55142e-05,38.0,5
2,-48.6599,-4.19053,-0.0533186,0.0729672,-0.113443,0.207642,0.00135351,-0.00227561,-0.000249196,38.0,5
3,-48.149,-4.18736,-0.0501311,0.0738662,-0.118051,0.208849,0.00144407,-0.00241613,-0.000488221,38.0,5
4,-47.6382,-4.18424,-0.0468376,0.0747814,-0.122754,0.209986,0.0015317,-0.00255023,-0.000730255,38.0,5
5,-47.1277,-4.18137,-0.0433613,0.0757615,-0.127765,0.21092,0.00161026,-0.00266434,-0.000982177,38.0,5
6,-46.6173,-4.17861,-0.0394634,0.0766478,-0.132873,0.211704,0.00168155,-0.00276545,-0.00123751,38.0,5
7,-46.1069,-4.17596,-0.0350715,0.0774282,-0.138087,0.212317,0.00174466,-0.00285192,-0.00149673,38.0,5
8,-45.5981,-4.17319,-0.0343849,0.0781847,-0.143474,0.21262,0.00179394,-0.00291796,-0.00175853,38.0,5
9,-45.0899,-4.17036,-0.0352195,0.0789297,-0.148931,0.212796,0.00183753,-0.00297564,-0.00202125,38.0,5
10,-44.5831,-4.16681,-0.0388477,0.0797209,-0.154837,0.212487,0.0018575,-0.0030059,-0.00228466,38.0,5
11,-44.0761,-4.16331,-0.0418071,0.0805449,-0.160884,0.21213,0.00187327,-0.00303201,-0.00254651,38.0,5
12,-43.5683,-4.16012,-0.0412482,0.0815038,-0.16741,0.211686,0.00187661,-0.00304676,-0.00280241,38.0,5
13,-43.0604,-4.15711,-0.0399893,0.0824747,-0.174035,0.211455,0.00187019,-0.00304795,-0.00305887,38.0,5
14,-42.5525,-4.15431,-0.037816,0.0834621,-0.180788,0.211501,0.00185107,-0.00303155,-0.00331611,38.0,5
15,-42.0443,-4.15223,-0.0338611,0.0845423,-0.187794,0.211942,0.00181543,-0.00299543,-0.00356758,38.0,5
16,-41.5359,-4.15048,-0.0290442,0.0856661,-0.194923,0.212571,0.00177189,-0.00294989,-0.00381621,38.0,5
17,-41.028,-4.14925,-0.0243981,0.0868316,-0.202454,0.213253,0.00170784,-0.00288138,-0.00404984,38.0,5
18,-40.5203,-4.14778,-0.0201246,0.087957,-0.210036,0.213814,0.00163923,-0.00280752,-0.00427952,38.0,5
19,-40.0136,-4.1446,-0.0178194,0.0888639,-0.217692,0.213724,0.00155598,-0.00271589,-0.00449585,38.0,5
20,-39.5072,-4.14091,-0.0159701,0.0897527,-0.225387,0.213431,0.00146718,-0.00261769,-0.0047057,38.0,5
21,-39.0013,-4.13647,-0.0148121,0.0906169,-0.23314,0.212835,0.00137003,-0.00250956,-0.0049059,38.0,5
22,-38.4958,-4.13284,-0.0140871,0.0914001,-0.241166,0.212456,0.00126364,-0.0023935,-0.00509211,38.0,5
23,-37.9905,-4.12967,-0.0136077,0.0921375,-0.249344,0.212194,0.00115216,-0.00227305,-0.00527049,38.0,5
24,-37.4853,-4.12753,-0.0121739,0.0925876,-0.257858,0.211969,0.00102926,-0.00214636,-0.00542653,38.0,5
25,-36.9802,-4.12554,-0.010548,0.0930011,-0.266429,0.211748,0.000904365,-0.00201877,-0.0055769,38.0,5
26,-36.4752,-4.12351,-0.00851265,0.0934293,-0.275093,0.211537,0.000775416,-0.00188991,-0.00570794,38.0,5
27,-35.9707,-4.12111,-0.00716963,0.0938727,-0.283775,0.211205,0.000648113,-0.00176199,-0.00583157,38.0,5
28,-35.4668,-4.11807,-0.00703719,0.0943416,-0.292493,0.210664,0.0005236,-0.00163556,-0.00594225,38.0,5
29,-34.9635,-4.11544,-0.00816654,0.0945528,-0.301103,0.210256,0.000404992,-0.00151249,-0.00603896,38.0,5
30,-34.4607,-4.11309,-0.0101313,0.0945945,-0.309644,0.209936,0.000290241,-0.00139162,-0.00612662,38.0,5
31,-33.9576,-4.11074,-0.0100317,0.0944311,-0.318398,0.209527,0.000185508,-0.00127825,-0.00619442,38.0,5
32,-33.4542,-4.10829,-0.00901876,0.0942039,-0.32724,0.20906,8.31975e-05,-0.00116729,-0.00625714,38.0,5
33,-32.9494,-4.10475,-0.0022491,0.0937186,-0.336623,0.208133,-1.3137e-05,-0.00106662,-0.0063034,38.0,5
